Summit Peak Investments,Venture Fund,Pre-SeedSeed,http://summitpeak.com/,"HealthcareSaaS,Artificial Intelligence & Machine Learning (AI/ML)Mobile,FinTechB2B"
Sunbridge Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.sunbridgepartners.com,SoftwareMobileSaaSConsumerFinTech
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Supernode Ventures,Venture Fund,"SeedSeries A,Series B",http://www.supernode.vc,FinTechHealthcareInsurTechHealth & Wellness
Supply Chain Ventures,Venture Fund,"SeedSeries A,Series B","http://www.supplychainventure.com/","CloudTechEnterpriseSupply Chain Tech,ClimateTech & CleanTech"
Supply Change Capital,Venture Fund,Seed,"https://www.supplychangecapital.fund/","AgTech (FarmTech)ClimateTech & CleanTech,RestaurantTechHealthcareTelecommunications (TMT)"
Sure Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.sure.ventures,HealthcareFinTechInsurTech
Surface Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.surface.vc,"CRMMarketplaceSoftwareEdTech,Information TechnologyFinTechHealthcareInsurTech,Health & Wellness"
Susa Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.susaventures.com,"Big Data & AnalyticsDeveloper ToolsSoftware,CloudTechCybersecurityInformation TechnologySaaS,FinTechConsumer GoodsRetailTechConstruction Tech,ConsumerE-CommerceMarketplacePropTechCRM,CommunityMarketing (MarTech)Sales Automation,HR TechManufacturing,Artificial Intelligence & Machine Learning (AI/ML)InsurTech,Telecommunications (TMT)ComputerHealthcare,Enterprise"
Susquehanna Growth Equity,Venture Fund,"Series BSeries C,Series D",http://www.sgep.com,"Artificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsDeveloper ToolsPropTechSoftware,Advertising (AdTech)FinTechInformation Technology,E-CommerceManufacturingMarketplace,Sales AutomationConsumer GoodsSportsApps,Marketing (MarTech)Consumer InternetInternet"
"Susquehanna InternationalGroup (SIG)",Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.sig.com,"Cryptocurrency / BlockchainCloudTech,Information TechnologyDeveloper ToolsFinTech,CybersecurityEnterpriseSoftware,Artificial Intelligence & Machine Learning (AI/ML),Consumer GoodsConsumerPropTechHealthcare,AppsConsumer ElectronicsHardware"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Sustainable Food Ventures,Venture Fund,"Pre-SeedSeed,Series A","www.sustainablefoodventures.com","AgTech (FarmTech)BioTechFood and Beverage,ClimateTech & CleanTech"
Sutter Hill Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.shv.com,"Big Data & AnalyticsInformation TechnologySoftware,Developer ToolsCloudTechComputerSaaS,Transportation,Artificial Intelligence & Machine Learning (AI/ML),Advanced MaterialsEnterprise"
Sutton Capital,Venture Fund,"SeedSeries A,Series BSeries C,Series D",https://suttoncapital.co,ClimateTech & CleanTechImpact Investing
SV Angel,Venture Fund,"SeedSeries A,Series B",http://www.svangel.com,"Entertainment & MediaCreator EconomyCloudTech,Developer ToolsProductivity ToolsSoftware,CybersecurityPrivacyMarketing (MarTech),Sales AutomationAdvertising (AdTech)Events,Information TechnologyConsumerSports,Big Data & AnalyticsHR TechIoT (Internet of Things),EdTechMobileProfessional ServicesMeeting Software,FinTechConsumer GoodsE-Commerce,Food and BeveragePetTechSaaS,Artificial Intelligence & Machine Learning (AI/ML)Robotics,CRMAppsB2BCustomer ServiceEnterprise,E-Sports (Gaming)AgTech (FarmTech)Delivery,ComputerHardwareAdvanced MaterialsConsulting,Augmented & Virtual Reality (AR/VR)Healthcare,Medical DevicePharmaceuticalsFashion,Quality AssuranceHospitalityPaaS (Platforms),Health & WellnessRisk ManagementCommunityCMS,TravelAudioTechTelecommunications (TMT)InsurTech,TransportationRidesharingCollaborationMarketplace,BioTechBeautyCryptocurrency / Blockchain,Network SecurityLogisticsEnergyRetailTech,PropTechRestaurantTechLife ScienceGovTech"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
SV Health Investors,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.svhealthinvestors.com,HealthcareLife ScienceManufacturing
SV Latam Capital,Venture Fund,"SeedSeries A,Series B",https://www.svlatamcap.com,FinTech
SV Tech Ventures,Venture Fund,"SeedSeries A,Series B","http://www.svtechventures.com/",CloudTechComputerCybersecuritySoftware
"SWaN & Legend VenturePartners",Venture Fund,"Pre-SeedSeed,Series A",www.swanandlegend.com,"Artificial Intelligence & Machine Learning (AI/ML)B2B,E-CommerceEnterpriseSaaSEdTechRetailTech"
SWAT Equity Partners,Venture Fund,"Pre-SeedSeed,Series A","www.swatequitypartners.com",SoftwareMobileSaaSConsumerFinTech
Sway Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.swayvc.com,SaaS
Sweater Ventures,Venture Fund,Pre-SeedSeed,sweaterventures.com,ConsumerSaaSCPGD2CSoftwareFinTech
Swiftarc Ventures,Venture Fund,"SeedSeries A,Series BSeries C,Series D","https://www.swiftarcventures.com/",Advertising (AdTech)HealthcareE-Commerce
Switch Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.switch.vc,"DeliveryE-CommerceLogisticsFinTech,Advertising (AdTech)PropTech"
SymphonyAI,Venture Fund,"SeedSeries A,Series B",http://www.symphonyai.com,"Big Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML)BioTech,PharmaceuticalsSaaS"
SYN Ventures,Venture Fund,"SeedSeries A,Series B","https://www.synventures.com","Information TechnologyCybersecurity,IoT (Internet of Things)Big Data & AnalyticsSaaS,Software"
Synetro Group,Venture Fund,Seed,www.synetro.com,"BioTechHealthcareMedical DeviceHealth & Wellness,AppsArtificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsEnterpriseLife Science,PharmaceuticalsHR TechParenting"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
TA Ventures,Venture Fund,"SeedSeries A,Series B",http://www.taventures.vc,"HR TechEdTechSoftwareBioTech,Artificial Intelligence & Machine Learning (AI/ML)CloudTech,Developer ToolsE-CommerceLogisticsTransportation,Travel"
Tal Ventures,Venture Fund,"SeedSeries A,Series BSeries C,Series D","https://www.tal-ventures.com/",CommunityPropTech
Talis Capital,Venture Fund,"SeedSeries A,Series B",http://www.taliscapital.com,"Advertising (AdTech)Big Data & Analytics,Marketing (MarTech)E-CommerceRetailTech,Information TechnologySoftware"
Tallwood Venture Capital,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tallwoodvc.com,"Big Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML)"
Tamarack Global,Venture Fund,"SeedSeries A,Series B",https://www.tamarack4.io,EnergyClimateTech & CleanTech
Tamarak Capital,Venture Fund,"Pre-SeedSeed,Series A",www.tmrk.com,"Consumer ElectronicsIoT (Internet of Things)Marketplace,SaaS"
TampaBay.Ventures,Venture Fund,"SeedSeries A,Series B",https://tampabay.ventures/,"ManufacturingAdvertising (AdTech)AgTech (FarmTech),Artificial Intelligence & Machine Learning (AI/ML)AudioTech,Augmented & Virtual Reality (AR/VR)FinTech,Big Data & AnalyticsClimateTech & CleanTechCloudTech,Construction TechCryptocurrency / Blockchain,CybersecurityHealthcareE-CommerceEdTech,E-Sports (Gaming)FemTechRestaurantTechHR Tech,InfrastructureInsurTechIoT (Internet of Things),Legal TechLife ScienceMarketing (MarTech)Mobile,Micro-MobilityPropTechPetTechRoboticsSaaS,SpaceTechSupply Chain TechTelecommunications (TMT),Wearables & Quantified Self"
Tandem Capital,Venture Fund,Seed,www.tandemcap.com,SoftwareMobileSaaSConsumerFinTech
Tapas Capital,Venture Fund,"SeedSeries A,Series B",https://www.tapas.capital,Big Data & AnalyticsIoT (Internet of Things)SaaS
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Target Global,Venture Fund,"SeedSeries A,Series BSeries C,Series D",http://www.targetglobal.vc/,"Artificial Intelligence & Machine Learning (AI/ML),Marketing (MarTech)E-CommerceInformation Technology,SaaSSoftwareHealthcarePetTechFinTech,MarketplacePropTechLogisticsTransportationTravel"
Tau Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.tauventures.com,Healthcare
Taurus Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.taurus.vc,SoftwareMobileSaaSConsumerFinTech
TCG,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tcg.co,"Health & WellnessHealthcareParentingEdTech,Consumer GoodsE-Commerce,Artificial Intelligence & Machine Learning (AI/ML),Wearables & Quantified SelfCryptocurrency / Blockchain,SoftwareAppsMobileEntertainment & MediaSports,FashionMarketplaceRetailTechInformation Technology,CommunityHospitalityFemTech"
TCP Venture Capital,Venture Fund,"SeedSeries A,Series B",http://www.tcp.vc,"Advertising (AdTech)E-CommerceInformation Technology,LogisticsMarketing (MarTech)Software,Supply Chain Tech"
TCV,Venture Fund,Series D,http://www.tcv.com,"EventsSoftwareSportsHealthcarePharmaceuticals,RetailTechArtificial Intelligence & Machine Learning (AI/ML),CloudTechCybersecurityEdTechFinTech,Construction TechSaaSAdvertising (AdTech),Marketing (MarTech)TravelHR TechBig Data & Analytics,Information TechnologyEntertainment & Media,E-CommerceConsumer GoodsMarketplaceEnterprise,Meeting SoftwareCMSLegal TechHealth & Wellness,MobileB2BHardwareMedical Device"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
TDF Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tdfventures.com,"Artificial Intelligence & Machine Learning (AI/ML)Enterprise,Legal TechSaaSSoftwareCybersecurityEdTech,Information TechnologyHR TechSales Automation,TransportationAdvertising (AdTech)E-Commerce,LogisticsMarketing (MarTech)Supply Chain Tech,Entertainment & MediaInfrastructureBig Data & Analytics,FinTechCloudTech"
Team Launch,Venture Fund,Series B,http://teamlaunch.com/,E-CommerceRetailTech
Team8,Venture Fund,"SeedSeries A,Series B",http://www.team8.vc,"CybersecurityIndustrials,Artificial Intelligence & Machine Learning (AI/ML)Software,FinTechInformation Technology"
Teamworthy Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.teamworthy.com,"Advertising (AdTech)ManufacturingFinTechCloudTech,HealthcareE-CommerceEdTechE-Sports (Gaming),IoT (Internet of Things)Marketing (MarTech)Mobile,SaaSSupply Chain TechTelecommunications (TMT)"
Tech Pioneers Fund,Venture Fund,Series CSeries D,"https://www.techpioneersfund.com/","InsurTechRidesharingEnterpriseFinTechLogistics,MarketplaceMobileSoftware"
Tech Square Ventures,Venture Fund,"Pre-SeedSeed,Series A","www.techsquareventures.com","E-CommerceFinTechIoT (Internet of Things)Mobile,SaaS"
Tech Wildcatters,Accelerator,"Pre-SeedSeed,Series A",www.techwildcatters.com,"AppsHealthcareMedical Device,Wearables & Quantified Self"
TechFarms Capital,Venture Fund,"SeedSeries A,Series B","https://www.techfarmscapital.com","Advertising (AdTech)ManufacturingAgTech (FarmTech),Artificial Intelligence & Machine Learning (AI/ML)AudioTech,Augmented & Virtual Reality (AR/VR)Cybersecurity,HealthcareEdTechFinTechIoT (Internet of Things),Marketing (MarTech)SaaSTelecommunications (TMT)"
"TechNexus VentureCollaborative",Accelerator,"Pre-SeedSeed,Series A",www.technexus.com,"MobileCommunityConsumerMarketing (MarTech),Entertainment & MediaAppsOutdoorsSoftware,TravelCustomer ServiceE-CommerceConsumer Goods,SaaSHealth & WellnessHealthcare,Artificial Intelligence & Machine Learning (AI/ML),Developer ToolsInformation TechnologyEnergy,ClimateTech & CleanTech"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
TechOperators,Venture Fund,"Pre-SeedSeed,Series A",www.techoperators.com,"CybersecurityInformation TechnologySoftware,CloudTech"
Techstars,Accelerator,Pre-SeedSeed,www.techstars.com,"ManufacturingAdvertising (AdTech)AgTech (FarmTech),Artificial Intelligence & Machine Learning (AI/ML)AudioTech,Augmented & Virtual Reality (AR/VR)FinTechBeauty,Big Data & AnalyticsRidesharingClimateTech & CleanTech,CloudTechConstruction TechCryptocurrency / Blockchain,CybersecurityHealthcareE-CommerceEdTech,Entertainment & MediaE-Sports (Gaming)FemTech,RestaurantTechHR TechImpact InvestingInfrastructure,InsurTechIoT (Internet of Things)Legal Tech,Marketing (MarTech)Micro-MobilityMobilePropTech,Oil & GasPetTechRoboticsSaaSSpaceTech,Supply Chain TechWearables & Quantified Self"
Techstars Anywhere Accelerator,Accelerator,"SeedSeries A,Series B","https://www.techstars.com/accelerators/anywhere","Artificial Intelligence & Machine Learning (AI/ML),CybersecurityConsumer GoodsHealthcare,PharmaceuticalsClimateTech & CleanTech"
Tectonic Capital,Venture Fund,"Pre-SeedSeed,Series A",www.tectonic.vc,SoftwareMobileSaaSConsumerFinTech
Tectonic Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.tectonicventures.com,"Consumer GoodsE-CommerceRetailTech,Artificial Intelligence & Machine Learning (AI/ML),Developer ToolsInformation Technology,IoT (Internet of Things)SoftwareCollaborationRobotics,LogisticsSupply Chain TechPaaS (Platforms)"
TEDCO,Venture Fund,"Pre-SeedSeed,Series A",www.tedcomd.com,"Big Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML)Healthcare,SoftwareMedical DeviceEdTechConstruction Tech,E-CommerceConsumerMarketplacePropTech,Advertising (AdTech)Information TechnologyLogistics,Marketing (MarTech)Supply Chain TechTransportation,Travel"
TEDCO,Venture Fund,"SeedSeries A,Series B",http://tedco.md,"CybersecurityIoT (Internet of Things)Life Science,HealthcareSaaSTelecommunications (TMT)"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Teknasyon,Corporate VC,"SeedSeries A,Series B",https://www.teknasyon.com,"AppsAugmented & Virtual Reality (AR/VR),Entertainment & Media"
Tekton Ventures,Venture Fund,Pre-SeedSeed,"http://www.tektonventures.com","CommunityPropTechAppsE-CommerceDelivery,RestaurantTech"
Telegraph Hill Capital,Venture Fund,"SeedSeries A,Series BSeries C,Series D",http://www.thcap.com,LogisticsSoftwareSupply Chain Tech
Telegraph Hill Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thpartners.net,SoftwareMobileSaaSConsumerFinTech
TeleSoft Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.telesoftvc.com,ConsumerE-CommerceLegal Tech
Telstra Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.telstraventures.com,"Advertising (AdTech),Artificial Intelligence & Machine Learning (AI/ML)FinTech,Big Data & AnalyticsCryptocurrency / Blockchain,CybersecurityE-CommerceEdTech,Entertainment & MediaE-Sports (Gaming)HR Tech,InsurTechIoT (Internet of Things)Legal Tech,Marketing (MarTech)MobileMicro-MobilityRobotics,SaaSSupply Chain Tech,Augmented & Virtual Reality (AR/VR)"
TempoCap,Venture Fund,Series CSeries D,http://www.tempocap.com/,Robotics
Ten Eleven Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.1011vc.com,"CybersecurityEnterpriseInformation Technology,Artificial Intelligence & Machine Learning (AI/ML)CloudTech,Big Data & AnalyticsPrivacySoftwareComputerSaaS"
Tenacity Venture Capital,Venture Fund,Pre-SeedSeed,www.pitch-ben.com,"Artificial Intelligence & Machine Learning (AI/ML)FinTech,E-Sports (Gaming)RoboticsSaaS"
Tenaya Capital,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tenayacapital.com,"CRMBig Data & AnalyticsCMSEnterpriseSoftware,AppsTravel"
TenOneTen Ventures,Venture Fund,"SeedSeries A,Series B",http://tenoneten.net,"Augmented & Virtual Reality (AR/VR)E-Sports (Gaming),SaaSTelecommunications (TMT)"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Tensility Venture Partners,Venture Fund,"Pre-SeedSeed,Series A",www.tensilityvc.com,SoftwareMobileSaaSConsumerFinTech
Tenzing Capital (Tenzing.vc),Venture Fund,"SeedSeries A,Series B",https://www.tenzing.vc/,SaaS
Terra Venture Partners,Venture Fund,"SeedSeries A,Series B",http://www.terravp.com,"Augmented & Virtual Reality (AR/VR)Healthcare,Medical Device"
Texas Halo Fund,Venture Fund,"Pre-SeedSeed,Series A",www.texashalofund.com,Healthcare
TEXO Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.TEXOventures.com,SoftwareMobileSaaSConsumerFinTech
TFX Capital,Venture Fund,"SeedSeries A,Series B",https://tfxcap.com,"CybersecurityInformation Technology,IoT (Internet of Things)Oil & GasClimateTech & CleanTech,Software"
Thayer Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thayerventures.com,Advertising (AdTech)TravelSaaSSoftware
The Alchemy Fund,Venture Fund,"SeedSeries A,Series B","https://www.alchemy-fund.com/",SpaceTechSoftware
The Argentum Group,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.argentumgroup.com,"Advertising (AdTech)Marketing (MarTech),Entertainment & MediaBig Data & AnalyticsE-Commerce"
The Artemis Fund,Venture Fund,Seed,www.theartemisfund.com,"HardwareE-CommerceFashionRetailTechFinTech,AppsMobileAdvertising (AdTech)ComputerSaaS,Software"
The Aurora Funds,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.aurorafunds.com,SoftwareMobileSaaSConsumerFinTech
The Column Group,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thecolumngroup.com,HealthcareLife Science
The Craftory,Venture Fund,"Pre-SeedSeed,Series A",https://thecraftory.io,"FashionConsumerRetailTechCannabisEnterprise,Consumer GoodsAgTech (FarmTech)Health & Wellness"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
The E14 Fund,Venture Fund,"SeedSeries A,Series B",http://www.e14fund.com,"Artificial Intelligence & Machine Learning (AI/ML)BioTech,Consumer GoodsHardwarePropTechRobotics"
The Engine,Venture Fund,"Pre-SeedSeed,Series A",www.engine.xyz,SoftwareMobileSaaSConsumerFinTech
The Family,Accelerator,"SeedSeries A,Series B",http://thefamily.co,Advertising (AdTech)Developer ToolsSaaS
The Fund,Venture Fund,Pre-SeedSeed,https://www.thefund.vc,"FinTechSaaSCryptocurrency / Blockchain,Advertising (AdTech)Big Data & AnalyticsPropTech,Manufacturing,Artificial Intelligence & Machine Learning (AI/ML)Apps,Augmented & Virtual Reality (AR/VR)Developer Tools,AgTech (FarmTech)AudioTechB2CBeautyB2B,BioTechBlack / African American FoundedCannabis,ClimateTech & CleanTechProductivity ToolsCloudTech,Cloud SecurityConstruction Tech,Communications InfrastructureConsumerCPG,Consumer InternetCreator EconomyCRMHardware,CybersecurityWearables & Quantified Self,Customer ServiceD2CDeepTechHealthcare,Entertainment & MediaE-CommerceEdTechHR Tech,EnergyEnterpriseE-Sports (Gaming)EventsFemTech,Food and BeverageRestaurantTechFuture of Work,GovTechImpact InvestingInformation Technology,InfrastructureInsurTechInternetIoT (Internet of Things),Telecommunications (TMT)MobileLegal Tech,Life ScienceMarketing (MarTech)LogisticsMarketplace,Meeting SoftwareMicro-MobilityNetwork Security,NeuroscienceOil & GasTravelPaaS (Platforms),PetTechPharmaceuticalsRecruitingRetailTech,RoboticsSales AutomationRidesharing,Sharing EconomySocial MediaSportsSupply Chain Tech,SustainabilityWomen-FoundedTransportation,SpaceTechSoftware"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
The Group Ventures,Venture Fund,"SeedSeries A,Series B","https://www.thegroup.ventures/",AppsHealthcare
The Helm,Venture Fund,"Pre-SeedSeed,Series A",www.thehelm.co,"AppsHealth & WellnessHealthcareCommunity,ConsumerEdTechInformation TechnologySpaceTech,Transportation"
The House Fund,Venture Fund,"Pre-SeedSeed,Series A",www.thehouse.fund,"Artificial Intelligence & Machine Learning (AI/ML),Cryptocurrency / BlockchainFinTechSaaS,Telecommunications (TMT)"
The LegalTech Fund,Venture Fund,Seed,http://legaltech.com,Legal TechFinTech
The Rise Fund,Venture Fund,"Pre-SeedSeed,Series A",www.therisefund.com,"Big Data & AnalyticsClimateTech & CleanTechSoftware,BioTechHealthcareMedical DeviceEdTech,Professional Services"
The Twenty Minute VC,Venture Fund,SeedPre-Seed,"http://www.thetwentyminutevc.com","EdTechInformation TechnologyCommunity,E-CommerceRetailTechBig Data & Analytics,Developer ToolsSoftware"
The Untitled Venture Company,Venture Fund,"Pre-SeedSeed,Series A",www.theuntitled.vc,SoftwareMobileSaaSConsumerFinTech
The Venture Reality Fund/VRF,Venture Fund,"SeedSeries A,Series B",http://www.thevrfund.com,"AppsAugmented & Virtual Reality (AR/VR)E-Commerce,FashionRetailTechBig Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML),Developer ToolsSoftwarePropTechEnterprise,Life ScienceManufacturingPharmaceuticalsEdTech"
The Vertical Group,Venture Fund,"SeedSeries A,Series BSeries C,Series D","http://www.vertical-group.com",HealthcareMedical DeviceManufacturing
The Westly Group,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.westlygroup.com,"Information TechnologyInfrastructureRobotics,CloudTechCybersecurityBig Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML),Cryptocurrency / BlockchainHardwareManufacturing,FinTechClimateTech & CleanTechSaaSDeveloper Tools,EnterpriseAppsPropTechLogisticsSoftware,Supply Chain TechHealthcareIoT (Internet of Things),Health & WellnessMedical DeviceEntertainment & Media"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
The Yield Lab,Accelerator,"SeedSeries A,Series B",http://www.theyieldlab.com/,"Advanced MaterialsClimateTech & CleanTech,TransportationHardwareManufacturing,AgTech (FarmTech)BioTechIndustrials,Food and BeverageOil & Gas"
TheVentureCity,Venture Fund,"Pre-SeedSeed,Series A",www.theventure.city,"Artificial Intelligence & Machine Learning (AI/ML),CybersecurityFinTechHealthcareMobile,Micro-MobilitySaaS"
Think +,Venture Fund,"Pre-SeedSeed,Series A",www.thinkplus.vc,"Artificial Intelligence & Machine Learning (AI/ML),Construction TechHealthcareE-CommerceEdTech,FemTechFinTechPropTechTelecommunications (TMT)"
Third Act Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.thirdact.vc,SoftwareMobileSaaSConsumerFinTech
Third Kind Venture Capital,Venture Fund,"Pre-SeedSeed,Series A",www.3kvc.com,"Consumer GoodsBig Data & AnalyticsFood and Beverage,ClimateTech & CleanTechConsumerE-Commerce,Sales Automation,Artificial Intelligence & Machine Learning (AI/ML)Healthcare,Medical DeviceB2BFinTechManufacturingRobotics,Supply Chain TechBioTechMarketing (MarTech),SoftwareEdTechEnterpriseCreator Economy,Entertainment & MediaHealth & WellnessFemTech"
Third Point Ventures,Venture Fund,"SeedSeries A,Series BSeries C,Series D","http://www.thirdpointventures.com/","Big Data & AnalyticsInformation TechnologyCloudTech,Developer ToolsSaaSSoftware,Artificial Intelligence & Machine Learning (AI/ML),CybersecurityCustomer ServiceFinTech"
Third Prime,Venture Fund,"Pre-SeedSeed,Series A",www.thirdprime.vc,"FinTechConsumerB2BInformation Technology,ConsultingMarket ResearchCreator Economy,Entertainment & MediaSoftwareInsurTech,Developer ToolsPropTechMarketplace"
Third Rock Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thirdrockventures.com,"HealthcareMedical DeviceWearables & Quantified Self,BioTech"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Thirty Five Ventures,Venture Fund,"Pre-SeedSeed,Series A","https://www.thirtyfiveventures.com/","Creator EconomyEntertainment & MediaService Industry,SportsE-Sports (Gaming),Artificial Intelligence & Machine Learning (AI/ML)Robotics,SoftwareCommunityEventsFashion,Professional ServicesHR TechRetailTechDeveloper Tools,SaaSTransportationEnergyOil & Gas"
"Thomas, McNerney & Partners",Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tm-partners.com,SoftwareMobileSaaSConsumerFinTech
Thomvest Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thomvest.com,"CloudTechCybersecurityDeveloper Tools,Information TechnologySoftwareFinTechEnterprise,SaaSPropTechAdvertising (AdTech)Big Data & Analytics,TransportationMobile,Artificial Intelligence & Machine Learning (AI/ML),Entertainment & MediaPrivacyInsurTech"
Three Tree Ventures,Family Office,"Pre-SeedSeed,Series A",www.threetreeventures.com,SoftwareMobileSaaSConsumerFinTech
Threshold,Venture Fund,"SeedSeries A,Series B",http://threshold.vc,"AppsHealth & WellnessHealthcareConsumer,SoftwareArtificial Intelligence & Machine Learning (AI/ML),Information TechnologyRoboticsEnterprise,IoT (Internet of Things)SaaSBioTechComputerCMS,Developer ToolsPaaS (Platforms)Medical Device,CloudTechBig Data & AnalyticsInfrastructureEnergy,TransportationManufacturingClimateTech & CleanTech,Marketing (MarTech)PropTech"
Threshold Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.threshold.vc,Artificial Intelligence & Machine Learning (AI/ML)Healthcare
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Thrive Capital,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thrivecap.com,"HR TechHealthcareInsurTechB2BCannabis,MarketplaceSaaSFashionConsumer Goods,RetailTechE-CommerceApps,Artificial Intelligence & Machine Learning (AI/ML),Advertising (AdTech)Big Data & Analytics,Marketing (MarTech)EnterpriseMobileCloudTech,FinTechMedical DeviceParentingEdTech,Entertainment & MediaSportsConsulting,Information TechnologySoftware"
Thursday Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.thursday.vc,"TransportationOutdoorsCloudTech,Information TechnologyRoboticsSoftware"
TIA Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.tiaventures.com,AppsPropTechSaaS
TIAA,Venture Fund,"Pre-SeedSeed,Series A",www.tiaa.org,SoftwareMobileSaaSConsumerFinTech
Tidemark Capital,Venture Fund,"Series BSeries C,Series D",https://tidemarkcap.com/,"ClimateTech & CleanTechWomen-FoundedSoftware,Future of WorkSustainability"
Tiger Global Management,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tigerglobal.com,"FinTechE-CommerceIoT (Internet of Things)Healthcare,SaaSTelecommunications (TMT)"
Tiller Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tillerpartnersllc.com,SoftwareMobileSaaSConsumerFinTech
Tippet Venture Partners,Venture Fund,Series B,"http://www.tippetventurepartners.com/",CRMMarketing (MarTech)SaaSSoftware
Titan Capital,Venture Fund,"SeedSeries A,Series B",https://titancapital.vc,"SoftwareCybersecurityInformation Technology,Advertising (AdTech)Marketing (MarTech)"
TitletownTech,Venture Fund,Series A,https://titletowntech.com/,"Artificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsInformation Technology"
TL Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.tlventures.com,SoftwareMobileSaaSConsumerFinTech
TLV Partners,Venture Fund,"SeedSeries A,Series B",http://www.tlv.partners,"E-CommerceFashionRetailTechEntertainment & Media,EnterpriseInformation TechnologySaaSDeveloper Tools,B2BFinTechComputerQuality AssuranceSoftware,Artificial Intelligence & Machine Learning (AI/ML)BioTech"
TMV,Venture Fund,"Pre-SeedSeed,Series A",www.tmv.vc,"E-CommerceFashionRetailTechAgTech (FarmTech),DeliveryFood and BeveragePetTech,Artificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsEdTechHealth & Wellness,HealthcareMedical Device"
